"institution","id","type","DOI","publisher","container_type","container_title","container_volume","container_firstPage","container_identifier","container_identifierType","container_lastPage","publicationYear","language","ris","bibtex","citeproc","schemaOrg","resourceType","resourceTypeGeneral","version","URL","metadataVersion","schemaVersion","source","isActive","state","reason","viewCount","downloadCount","referenceCount","citationCount","partCount","partOfCount","versionCount","versionOfCount","created","registered","published","updated","data_id","data_type","container_issue","group","member","reference-count","title","created.date-parts2","created.date-parts3","created.date-time","created.timestamp","name","doi","url","container.title","publisher_plus"
"Minnesota","10.7910/dvn/3goxdp/5qog6c","dois","10.7910/dvn/3goxdp/5qog6c","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/5QOG6C",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:11Z","2018-08-23T13:22:13Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/eyhcew","dois","10.7910/dvn/3goxdp/eyhcew","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/EYHCEW",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:11Z","2018-08-23T13:22:12Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/ypekmu","dois","10.7910/dvn/3goxdp/ypekmu","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/YPEKMU",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:12Z","2018-08-23T13:22:13Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/3wnp3h","dois","10.7910/dvn/3goxdp/3wnp3h","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/3WNP3H",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:17Z","2018-08-23T13:22:18Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/ljfcok","dois","10.7910/dvn/3goxdp/ljfcok","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/LJFCOK",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:18Z","2018-08-23T13:22:20Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/ojwbnb","dois","10.7910/dvn/3goxdp/ojwbnb","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/OJWBNB",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:18Z","2018-08-23T13:22:20Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/x4wmrz","dois","10.7910/dvn/3goxdp/x4wmrz","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/X4WMRZ",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:18Z","2018-08-23T13:22:20Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/gupoqg","dois","10.7910/dvn/3goxdp/gupoqg","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/GUPOQG",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:25Z","2018-08-23T13:22:26Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/jusycp","dois","10.7910/dvn/3goxdp/jusycp","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/JUSYCP",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:25Z","2018-08-23T13:22:26Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/xuascd","dois","10.7910/dvn/3goxdp/xuascd","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/XUASCD",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:25Z","2018-08-23T13:22:26Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/tsqjqt","dois","10.7910/dvn/3goxdp/tsqjqt","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/TSQJQT",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:26Z","2018-08-23T13:22:28Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/xqfmvs","dois","10.7910/dvn/3goxdp/xqfmvs","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/XQFMVS",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:26Z","2018-08-23T13:22:27Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/j7ka1w","dois","10.7910/dvn/3goxdp/j7ka1w","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/J7KA1W",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:27Z","2018-08-23T13:22:28Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/s07yse","dois","10.7910/dvn/3goxdp/s07yse","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/S07YSE",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:28Z","2018-08-23T13:22:29Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/3opema","dois","10.7910/dvn/3goxdp/3opema","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/3OPEMA",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:33Z","2018-08-23T13:22:35Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/lga1dq","dois","10.7910/dvn/3goxdp/lga1dq","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/LGA1DQ",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:33Z","2018-08-23T13:22:34Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/jy0q3e","dois","10.7910/dvn/3goxdp/jy0q3e","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/JY0Q3E",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:34Z","2018-08-23T13:22:36Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/l5xttl","dois","10.7910/dvn/3goxdp/l5xttl","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/L5XTTL",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:34Z","2018-08-23T13:22:35Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/m5ubwu","dois","10.7910/dvn/3goxdp/m5ubwu","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/M5UBWU",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:40Z","2018-08-23T13:22:41Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/dkiqmj","dois","10.7910/dvn/3goxdp/dkiqmj","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/DKIQMJ",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:41Z","2018-08-23T13:22:42Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/umkfam","dois","10.7910/dvn/3goxdp/umkfam","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/UMKFAM",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:41Z","2018-08-23T13:22:42Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/wkb1aq","dois","10.7910/dvn/3goxdp/wkb1aq","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/WKB1AQ",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:41Z","2018-08-23T13:22:42Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/yb3ymc","dois","10.7910/dvn/3goxdp/yb3ymc","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/YB3YMC",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:42Z","2018-08-23T13:22:44Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/tgratr","dois","10.7910/dvn/3goxdp/tgratr","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/TGRATR",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:21:43Z","2018-08-23T13:22:44Z",NA,"2020-07-15T18:51:55Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/3goxdp/mgfng7","dois","10.7910/dvn/3goxdp/mgfng7","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/3GOXDP","DOI",NA,"2017",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/3GOXDP/MGFNG7",1,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-23T13:44:08Z","2018-08-23T13:45:09Z",NA,"2020-07-15T18:51:58Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/bkvsbf/n2pmbd","dois","10.7910/dvn/bkvsbf/n2pmbd","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/BKVSBF","DOI",NA,"2015",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/BKVSBF/N2PMBD",3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-25T04:12:06Z","2018-08-25T04:13:08Z",NA,"2020-10-10T15:36:47Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/bkvsbf/tfrk7g","dois","10.7910/dvn/bkvsbf/tfrk7g","Harvard Dataverse","DataRepository",NA,NA,NA,"doi:10.7910/DVN/BKVSBF","DOI",NA,"2015",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/file.xhtml?persistentId=doi:10.7910/DVN/BKVSBF/TFRK7G",3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,1,0,0,"2018-08-25T04:12:12Z","2018-08-25T04:13:13Z",NA,"2020-10-10T15:36:48Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr37120","dois","10.3886/icpsr37120","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","survey data","Dataset","v0","https://www.icpsr.umich.edu/web/NACDA/studies/37120",5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,3,0,"2018-08-29T19:29:34Z","2018-08-29T19:30:45Z",NA,"2022-10-06T15:30:31Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.bh2rc50","dois","10.5061/dryad.bh2rc50","Dryad",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.bh2rc50",22,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,70,18,1,1,3,0,0,0,"2018-08-30T18:09:12Z","2018-08-30T18:10:13Z",NA,"2022-06-01T10:19:31Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5063/f13776x1","dois","10.5063/f13776x1","KNB Data Repository",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://knb.ecoinformatics.org/view/doi:10.5063/F13776X1",3,NA,"mds",TRUE,"findable",NA,3,0,0,0,0,0,0,0,"2018-08-31T23:40:58Z","2018-08-31T23:42:00Z",NA,"2020-07-15T19:09:25Z","cdl.ucsb","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.3886/icpsr37120.v2","dois","10.3886/icpsr37120.v2","ICPSR - Interuniversity Consortium for Political and Social Research",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","survey data","Dataset","v2","https://www.icpsr.umich.edu/web/NACDA/studies/37120/versions/V2",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,1,"2018-09-05T14:21:00Z","2018-09-05T14:22:01Z",NA,"2022-10-04T19:27:21Z","gesis.icpsr","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.t9r0tf0","dois","10.5061/dryad.t9r0tf0","Dryad",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.t9r0tf0",26,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,44,6,1,1,3,0,0,0,"2018-09-07T14:40:59Z","2018-09-07T14:41:59Z",NA,"2022-06-01T03:08:12Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.21430/m3p7q1zrxj","dois","10.21430/m3p7q1zrxj","ImmPort",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://www.immport.org/shared/study/SDY1178",2,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,1,0,0,0,0,0,"2018-09-12T02:01:21Z","2018-09-12T02:02:22Z",NA,"2020-10-10T15:38:11Z","niaid.dois","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.12751/g-node.b6d000","dois","10.12751/g-node.b6d000","G-Node","DataRepository",NA,NA,NA,"Ventral pallidum encodes relative reward value earlier and more robustly than nucleus accumbens","Handle",NA,"2018","en","DATA","misc","dataset","Dataset","Dataset","Dataset",NA,"https://doid.gin.g-node.org/b6d000e345d3b063305de2af07d0c64c",0,NA,"mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-09-12T11:06:22Z","2018-09-12T11:07:28Z",NA,"2020-09-20T20:28:20Z","tib.g-node","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.tn6652t","dois","10.5061/dryad.tn6652t","Dryad",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.tn6652t",12,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,273,58,2,2,15,0,0,0,"2018-09-18T15:45:05Z","2018-09-18T15:46:06Z",NA,"2022-06-01T14:38:39Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.71b0hr3","dois","10.5061/dryad.71b0hr3","Dryad",NA,NA,NA,NA,NA,NA,NA,"2019","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.71b0hr3",10,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,306,106,1,1,1,0,0,0,"2018-09-20T16:09:27Z","2018-09-20T16:10:28Z",NA,"2022-06-01T03:29:46Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.t86145r","dois","10.5061/dryad.t86145r","Dryad",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.t86145r",25,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,314,80,1,2,2,0,0,0,"2018-09-21T14:03:41Z","2018-09-21T14:04:42Z",NA,"2022-05-31T23:18:02Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7288/v4/magic/16489","dois","10.7288/v4/magic/16489","Geochemistry, Geophysics, Geosystems",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset",NA,"Dataset","1","https://earthref.org/MagIC/16489",5,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,0,0,0,0,0,"2018-09-21T19:52:57Z","2018-09-21T19:54:00Z",NA,"2021-03-19T04:20:15Z","cdl.ucsd","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/saik8b","dois","10.7910/dvn/saik8b","Harvard Dataverse",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/SAIK8B",3,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,3,0,0,0,0,"2018-09-26T14:41:35Z","2018-09-26T14:41:36Z",NA,"2022-10-11T08:55:27Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.7910/dvn/ohhukh","dois","10.7910/dvn/ohhukh","Harvard Dataverse",NA,NA,NA,NA,NA,NA,NA,"2018",NA,"DATA","misc","dataset","Dataset",NA,"Dataset",NA,"https://dataverse.harvard.edu/citation?persistentId=doi:10.7910/DVN/OHHUKH",4,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,0,0,0,68,4,0,0,0,"2018-09-26T16:31:06Z","2018-09-26T16:31:08Z",NA,"2022-10-11T08:55:50Z","gdcc.harvard-dv","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Minnesota","10.5061/dryad.kv27n5g","dois","10.5061/dryad.kv27n5g","Dryad",NA,NA,NA,NA,NA,NA,NA,"2018","en","DATA","misc","dataset","Dataset","dataset","Dataset","1","http://datadryad.org/stash/dataset/doi:10.5061/dryad.kv27n5g",19,"http://datacite.org/schema/kernel-4","mds",TRUE,"findable",NA,91,11,1,1,4,0,0,0,"2018-10-02T04:03:35Z","2018-10-02T04:03:35Z",NA,"2022-06-01T18:24:14Z","dryad.dryad","clients",NA,"Affiliation - Datacite",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
